Date,Close,RollingVolatility,Year,Date.y,RiskFreeRate,TotalDebt,EffectiveDebt,EstimatedAssetValue,EstimatedAssetVolatility,r,d2,ApproxDefaultProbability
2023-05-01,5.32,0.4970958473867133,2023,2023-05-01,1.4,2232600000,446520000,446520005.32,5.922578779425772e-9,0.013999999999999999,2363837.178999455,0
2023-05-01,5.32,0.4970958473867133,2023,2023-06-01,1.63,2232600000,446520000,446520005.32,5.922578779425772e-9,0.0163,2752181.527915486,0
2023-05-08,5.3,0.4662421203140656,2023,2023-04-03,1.13,2232600000,446520000,446520005.3,5.534093004420529e-9,0.0113,2041890.4887472584,0
2023-05-08,5.3,0.4662421203140656,2023,2023-05-01,1.4,2232600000,446520000,446520005.3,5.534093004420529e-9,0.013999999999999999,2529775.3142901775,0
2023-05-08,5.3,0.4662421203140656,2023,2023-06-01,1.63,2232600000,446520000,446520005.3,5.534093004420529e-9,0.0163,2945380.9064193317,0
2023-05-08,5.3,0.4662421203140656,2023,2023-07-03,1.98,2232600000,446520000,446520005.3,5.534093004420529e-9,0.019799999999999998,3577824.1987897824,0
2023-05-15,5.15,0.4612182741857971,2023,2023-04-03,1.13,2232600000,446520000,446520005.15,5.319524511021463e-9,0.0113,2124252.178973022,0
2023-05-15,5.15,0.4612182741857971,2023,2023-05-01,1.4,2232600000,446520000,446520005.15,5.319524511021463e-9,0.013999999999999999,2631816.3408461176,0
2023-05-15,5.15,0.4612182741857971,2023,2023-06-01,1.63,2232600000,446520000,446520005.15,5.319524511021463e-9,0.0163,3064185.8120713476,0
2023-05-15,5.15,0.4612182741857971,2023,2023-07-03,1.98,2232600000,446520000,446520005.15,5.319524511021463e-9,0.019799999999999998,3722139.355240176,0
2023-05-22,4.74,0.4689767072618023,2023,2023-04-03,1.13,2232600000,446520000,446520004.74,4.978387460412493e-9,0.0113,2269813.4095190577,0
2023-05-22,4.74,0.4689767072618023,2023,2023-05-01,1.4,2232600000,446520000,446520004.74,4.978387460412493e-9,0.013999999999999999,2812157.696995687,0
2023-05-22,4.74,0.4689767072618023,2023,2023-06-01,1.63,2232600000,446520000,446520004.74,4.978387460412493e-9,0.0163,3274154.6826239266,0
2023-05-22,4.74,0.4689767072618023,2023,2023-07-03,1.98,2232600000,446520000,446520004.74,4.978387460412493e-9,0.019799999999999998,3977193.573797335,0
2023-05-29,4.85,0.4694983090134669,2023,2023-04-03,1.13,2232600000,446520000,446520004.85,5.099585178675818e-9,0.0113,2215868.6375172227,0
2023-05-29,4.85,0.4694983090134669,2023,2023-05-01,1.4,2232600000,446520000,446520004.85,5.099585178675818e-9,0.013999999999999999,2745323.46676298,0
2023-05-29,4.85,0.4694983090134669,2023,2023-06-01,1.63,2232600000,446520000,446520004.85,5.099585178675818e-9,0.0163,3196340.543527884,0
2023-05-29,4.85,0.4694983090134669,2023,2023-07-03,1.98,2232600000,446520000,446520004.85,5.099585178675818e-9,0.019799999999999998,3882670.877735347,0
2023-06-05,4.85,0.4694650825660944,2023,2023-05-01,1.4,2232600000,446520000,446520004.85,5.099224280467436e-9,0.013999999999999999,2745517.7673597154,0
2023-06-05,4.85,0.4694650825660944,2023,2023-06-01,1.63,2232600000,446520000,446520004.85,5.099224280467436e-9,0.0163,3196566.764912175,0
2023-06-05,4.85,0.4694650825660944,2023,2023-07-03,1.98,2232600000,446520000,446520004.85,5.099224280467436e-9,0.019799999999999998,3882945.6742311353,0
2023-06-05,4.85,0.4694650825660944,2023,2023-08-01,1.98,2232600000,446520000,446520004.85,5.099224280467436e-9,0.019799999999999998,3882945.6742311353,0
2023-06-12,4.88,0.4580292094640165,2023,2023-05-01,1.4,2232600000,446520000,446520004.88,5.005783655281233e-9,0.013999999999999999,2796767.078455595,0
2023-06-12,4.88,0.4580292094640165,2023,2023-06-01,1.63,2232600000,446520000,446520004.88,5.005783655281233e-9,0.0163,3256235.5969508835,0
2023-06-12,4.88,0.4580292094640165,2023,2023-07-03,1.98,2232600000,446520000,446520004.88,5.005783655281233e-9,0.019799999999999998,3955426.8207480623,0
2023-06-12,4.88,0.4580292094640165,2023,2023-08-01,1.98,2232600000,446520000,446520004.88,5.005783655281233e-9,0.019799999999999998,3955426.8207480623,0
2023-06-19,4.61,0.4611636463900129,2023,2023-05-01,1.4,2232600000,446520000,446520004.61,4.761185138199624e-9,0.013999999999999999,2940446.5312557644,0
2023-06-19,4.61,0.4611636463900129,2023,2023-06-01,1.63,2232600000,446520000,446520004.61,4.761185138199624e-9,0.0163,3423519.533720381,0
2023-06-19,4.61,0.4611636463900129,2023,2023-07-03,1.98,2232600000,446520000,446520004.61,4.761185138199624e-9,0.019799999999999998,4158630.624427405,0
2023-06-19,4.61,0.4611636463900129,2023,2023-08-01,1.98,2232600000,446520000,446520004.61,4.761185138199624e-9,0.019799999999999998,4158630.624427405,0
2023-06-26,4.77,0.4547433034333506,2023,2023-05-01,1.4,2232600000,446520000,446520004.77,4.857846309695323e-9,0.013999999999999999,2881937.7539117984,0
2023-06-26,4.77,0.4547433034333506,2023,2023-06-01,1.63,2232600000,446520000,446520004.77,4.857846309695323e-9,0.0163,3355398.595068845,0
2023-06-26,4.77,0.4547433034333506,2023,2023-07-03,1.98,2232600000,446520000,446520004.77,4.857846309695323e-9,0.019799999999999998,4075882.4837860893,0
2023-06-26,4.77,0.4547433034333506,2023,2023-08-01,1.98,2232600000,446520000,446520004.77,4.857846309695323e-9,0.019799999999999998,4075882.4837860893,0
2023-07-03,4.59,0.4444684281053954,2023,2023-06-01,1.63,2232600000,446520000,446520004.59,4.5689108304946344e-9,0.0163,3567592.120796565,0
2023-07-03,4.59,0.4444684281053954,2023,2023-07-03,1.98,2232600000,446520000,446520004.59,4.5689108304946344e-9,0.019799999999999998,4333639.0255948985,0
2023-07-03,4.59,0.4444684281053954,2023,2023-08-01,1.98,2232600000,446520000,446520004.59,4.5689108304946344e-9,0.019799999999999998,4333639.0255948985,0
2023-07-03,4.59,0.4444684281053954,2023,2023-09-01,2.12,2232600000,446520000,446520004.59,4.5689108304946344e-9,0.0212,4640057.787514233,0
2023-07-10,5.06,0.4447048544128998,2023,2023-06-01,1.63,2232600000,446520000,446520005.06,5.039430569358045e-9,0.0163,3234494.673106607,0
2023-07-10,5.06,0.4447048544128998,2023,2023-07-03,1.98,2232600000,446520000,446520005.06,5.039430569358045e-9,0.019799999999999998,3929017.5863265134,0
2023-07-10,5.06,0.4447048544128998,2023,2023-08-01,1.98,2232600000,446520000,446520005.06,5.039430569358045e-9,0.019799999999999998,3929017.5863265134,0
2023-07-10,5.06,0.4447048544128998,2023,2023-09-01,2.12,2232600000,446520000,446520005.06,5.039430569358045e-9,0.0212,4206826.751614477,0
2023-07-17,5.03,0.4429772513197544,2023,2023-06-01,1.63,2232600000,446520000,446520005.03,4.990091259155706e-9,0.0163,3266475.584987715,0
2023-07-17,5.03,0.4429772513197544,2023,2023-07-03,1.98,2232600000,446520000,446520005.03,4.990091259155706e-9,0.019799999999999998,3967865.5632928773,0
2023-07-17,5.03,0.4429772513197544,2023,2023-08-01,1.98,2232600000,446520000,446520005.03,4.990091259155706e-9,0.019799999999999998,3967865.5632928773,0
2023-07-17,5.03,0.4429772513197544,2023,2023-09-01,2.12,2232600000,446520000,446520005.03,4.990091259155706e-9,0.0212,4248421.5546149425,0
2023-07-24,4.86,0.4431231022509259,2023,2023-06-01,1.63,2232600000,446520000,446520004.86,4.82302753180056e-9,0.0163,3379622.1930513456,0
2023-07-24,4.86,0.4431231022509259,2023,2023-07-03,1.98,2232600000,446520000,446520004.86,4.82302753180056e-9,0.019799999999999998,4105307.4554560906,0
2023-07-24,4.86,0.4431231022509259,2023,2023-08-01,1.98,2232600000,446520000,446520004.86,4.82302753180056e-9,0.019799999999999998,4105307.4554560906,0
2023-07-24,4.86,0.4431231022509259,2023,2023-09-01,2.12,2232600000,446520000,446520004.86,4.82302753180056e-9,0.0212,4395581.560417989,0
2023-07-31,4.95,0.4425526877152344,2023,2023-06-01,1.63,2232600000,446520000,446520004.95,4.906019394216642e-9,0.0163,3322451.416507754,0
2023-07-31,4.95,0.4425526877152344,2023,2023-07-03,1.98,2232600000,446520000,446520004.95,4.906019394216642e-9,0.019799999999999998,4035860.7446742714,0
2023-07-31,4.95,0.4425526877152344,2023,2023-08-01,1.98,2232600000,446520000,446520004.95,4.906019394216642e-9,0.019799999999999998,4035860.7446742714,0
2023-07-31,4.95,0.4425526877152344,2023,2023-09-01,2.12,2232600000,446520000,446520004.95,4.906019394216642e-9,0.0212,4321224.4759408785,0
2023-08-07,5.08,0.4380865460822579,2023,2023-07-03,1.98,2232600000,446520000,446520005.08,4.984053634280385e-9,0.019799999999999998,3972672.212169844,0
2023-08-07,5.08,0.4380865460822579,2023,2023-08-01,1.98,2232600000,446520000,446520005.08,4.984053634280385e-9,0.019799999999999998,3972672.212169844,0
2023-08-07,5.08,0.4380865460822579,2023,2023-09-01,2.12,2232600000,446520000,446520005.08,4.984053634280385e-9,0.0212,4253568.065771977,0
2023-08-07,5.08,0.4380865460822579,2023,2023-10-02,2.49,2232600000,446520000,446520005.08,4.984053634280385e-9,0.024900000000000002,4995935.678863328,0
2023-08-14,4.62,0.44884979786337414,2023,2023-07-03,1.98,2232600000,446520000,446520004.62,4.6441056272351085e-9,0.019799999999999998,4263471.147289352,0
2023-08-14,4.62,0.44884979786337414,2023,2023-08-01,1.98,2232600000,446520000,446520004.62,4.6441056272351085e-9,0.019799999999999998,4263471.147289352,0
2023-08-14,4.62,0.44884979786337414,2023,2023-09-01,2.12,2232600000,446520000,446520004.62,4.6441056272351085e-9,0.0212,4564928.545628825,0
2023-08-14,4.62,0.44884979786337414,2023,2023-10-02,2.49,2232600000,446520000,446520004.62,4.6441056272351085e-9,0.024900000000000002,5361637.384097431,0
2023-08-21,4.81,0.44882574705215195,2023,2023-07-03,1.98,2232600000,446520000,446520004.81,4.834837902143869e-9,0.019799999999999998,4095279.1330220173,0
2023-08-21,4.81,0.44882574705215195,2023,2023-08-01,1.98,2232600000,446520000,446520004.81,4.834837902143869e-9,0.019799999999999998,4095279.1330220173,0
2023-08-21,4.81,0.44882574705215195,2023,2023-09-01,2.12,2232600000,446520000,446520004.81,4.834837902143869e-9,0.0212,4384844.166707885,0
2023-08-21,4.81,0.44882574705215195,2023,2023-10-02,2.49,2232600000,446520000,446520004.81,4.834837902143869e-9,0.024900000000000002,5150123.184306251,0
2023-08-28,5.03,0.4476591210409184,2023,2023-07-03,1.98,2232600000,446520000,446520005.03,5.0428320197759895e-9,0.019799999999999998,3926367.4037217414,0
2023-08-28,5.03,0.4476591210409184,2023,2023-08-01,1.98,2232600000,446520000,446520005.03,5.0428320197759895e-9,0.019799999999999998,3926367.4037217414,0
2023-08-28,5.03,0.4476591210409184,2023,2023-09-01,2.12,2232600000,446520000,446520005.03,5.0428320197759895e-9,0.0212,4203989.18341017,0
2023-08-28,5.03,0.4476591210409184,2023,2023-10-02,2.49,2232600000,446520000,446520005.03,5.0428320197759895e-9,0.024900000000000002,4937703.886872444,0
2023-09-04,4.77,0.4458299229571547,2023,2023-08-01,1.98,2232600000,446520000,446520004.77,4.762628123685146e-9,0.019799999999999998,4157370.713901454,0
2023-09-04,4.77,0.4458299229571547,2023,2023-09-01,2.12,2232600000,446520000,446520004.77,4.762628123685146e-9,0.0212,4451326.060328279,0
2023-09-04,4.77,0.4458299229571547,2023,2023-10-02,2.49,2232600000,446520000,446520004.77,4.762628123685146e-9,0.024900000000000002,5228208.0473134555,0
2023-09-04,4.77,0.4458299229571547,2023,2023-11-01,2.31,2232600000,446520000,446520004.77,4.762628123685146e-9,0.0231,4850265.4590503955,0
2023-09-11,5.18,0.444375395004357,2023,2023-08-01,1.98,2232600000,446520000,446520005.18,5.155120754768081e-9,0.019799999999999998,3840843.4142906438,0
2023-09-11,5.18,0.444375395004357,2023,2023-09-01,2.12,2232600000,446520000,446520005.18,5.155120754768081e-9,0.0212,4112418.0420440505,0
2023-09-11,5.18,0.444375395004357,2023,2023-10-02,2.49,2232600000,446520000,446520005.18,5.155120754768081e-9,0.024900000000000002,4830150.98682091,0
2023-09-11,5.18,0.444375395004357,2023,2023-11-01,2.31,2232600000,446520000,446520005.18,5.155120754768081e-9,0.0231,4480983.608280816,0
2023-09-18,4.98,0.44696885079684096,2023,2023-08-01,1.98,2232600000,446520000,446520004.98,4.985005939583755e-9,0.019799999999999998,3971913.2520369943,0
2023-09-18,4.98,0.44696885079684096,2023,2023-09-01,2.12,2232600000,446520000,446520004.98,4.985005939583755e-9,0.0212,4252755.444998735,0
2023-09-18,4.98,0.44696885079684096,2023,2023-10-02,2.49,2232600000,446520000,446520004.98,4.985005939583755e-9,0.024900000000000002,4994981.240683333,0
2023-09-18,4.98,0.44696885079684096,2023,2023-11-01,2.31,2232600000,446520000,446520004.98,4.985005939583755e-9,0.0231,4633898.421161096,0
2023-09-25,4.56,0.44008058957132384,2023,2023-08-01,1.98,2232600000,446520000,446520004.56,4.494238708123955e-9,0.019799999999999998,4405642.7569183735,0
2023-09-25,4.56,0.44008058957132384,2023,2023-09-01,2.12,2232600000,446520000,446520004.56,4.494238708123955e-9,0.0212,4717152.690173434,0
2023-09-25,4.56,0.44008058957132384,2023,2023-10-02,2.49,2232600000,446520000,446520004.56,4.494238708123955e-9,0.024900000000000002,5540428.942347522,0
2023-09-25,4.56,0.44008058957132384,2023,2023-11-01,2.31,2232600000,446520000,446520004.56,4.494238708123955e-9,0.0231,5139916.171019587,0
2023-10-02,4.6,0.44001068264030047,2023,2023-09-01,2.12,2232600000,446520000,446520004.6,4.5329416807620045e-9,0.0212,4676876.914579312,0
2023-10-02,4.6,0.44001068264030047,2023,2023-10-02,2.49,2232600000,446520000,446520004.6,4.5329416807620045e-9,0.024900000000000002,5493123.903968777,0
2023-10-02,4.6,0.44001068264030047,2023,2023-11-01,2.31,2232600000,446520000,446520004.6,4.5329416807620045e-9,0.0231,5096030.773995523,0
2023-10-02,4.6,0.44001068264030047,2023,2023-12-01,2.02,2232600000,446520000,446520004.6,4.5329416807620045e-9,0.0202,4456269.620149728,0
2023-10-09,5.12,0.4361772975620697,2023,2023-09-01,2.12,2232600000,446520000,446520005.12,5.001405845002685e-9,0.0212,4238810.471186692,0
2023-10-09,5.12,0.4361772975620697,2023,2023-10-02,2.49,2232600000,446520000,446520005.12,5.001405845002685e-9,0.024900000000000002,4978602.464611297,0
2023-10-09,5.12,0.4361772975620697,2023,2023-11-01,2.31,2232600000,446520000,446520005.12,5.001405845002685e-9,0.0231,4618703.656999326,0
2023-10-09,5.12,0.4361772975620697,2023,2023-12-01,2.02,2232600000,446520000,446520005.12,5.001405845002685e-9,0.0202,4038866.6891800426,0
2023-10-16,5.34,0.43353515278431776,2023,2023-09-01,2.12,2232600000,446520000,446520005.34,5.184712192470424e-9,0.0212,4088946.7287960034,0
2023-10-16,5.34,0.43353515278431776,2023,2023-10-02,2.49,2232600000,446520000,446520005.34,5.184712192470424e-9,0.024900000000000002,4802583.255308195,0
2023-10-16,5.34,0.43353515278431776,2023,2023-11-01,2.31,2232600000,446520000,446520005.34,5.184712192470424e-9,0.0231,4455408.728896858,0
2023-10-16,5.34,0.43353515278431776,2023,2023-12-01,2.02,2232600000,446520000,446520005.34,5.184712192470424e-9,0.0202,3896071.9919008166,0
2023-10-23,5.31,0.43348229856399567,2023,2023-09-01,2.12,2232600000,446520000,446520005.31,5.154956055724267e-9,0.0212,4112549.4888405707,0
2023-10-23,5.31,0.43348229856399567,2023,2023-10-02,2.49,2232600000,446520000,446520005.31,5.154956055724267e-9,0.024900000000000002,4830305.364934097,0
2023-10-23,5.31,0.43348229856399567,2023,2023-11-01,2.31,2232600000,446520000,446520005.31,5.154956055724267e-9,0.0231,4481126.8306183275,0
2023-10-23,5.31,0.43348229856399567,2023,2023-12-01,2.02,2232600000,446520000,446520005.31,5.154956055724267e-9,0.0202,3918561.4142206986,0
2023-10-30,5.55,0.4326002175815504,2023,2023-09-01,2.12,2232600000,446520000,446520005.55,5.3769846316745936e-9,0.0212,3942732.568839798,0
2023-10-30,5.55,0.4326002175815504,2023,2023-10-02,2.49,2232600000,446520000,446520005.55,5.3769846316745936e-9,0.024900000000000002,4630850.585432991,0
2023-10-30,5.55,0.4326002175815504,2023,2023-11-01,2.31,2232600000,446520000,446520005.55,5.3769846316745936e-9,0.0231,4296090.469252518,0
2023-10-30,5.55,0.4326002175815504,2023,2023-12-01,2.02,2232600000,446520000,446520005.55,5.3769846316745936e-9,0.0202,3756754.7265173136,0
2023-11-06,5.18,0.4260527253087464,2023,2023-10-02,2.49,2232600000,446520000,446520005.18,4.942562688114377e-9,0.024900000000000002,5037874.716430463,0
2023-11-06,5.18,0.4260527253087464,2023,2023-11-01,2.31,2232600000,446520000,446520005.18,4.942562688114377e-9,0.0231,4673691.171661561,0
2023-11-06,5.18,0.4260527253087464,2023,2023-12-01,2.02,2232600000,446520000,446520005.18,4.942562688114377e-9,0.0202,4086951.0162005546,0
2023-11-06,5.18,0.4260527253087464,2023,2024-01-02,1.76,2232600000,446520000,446520005.18,4.942562688114377e-9,0.0176,3560908.118201032,0
2023-11-13,5.32,0.4231246597291422,2023,2023-10-02,2.49,2232600000,446520000,446520005.32,5.041259435052263e-9,0.024900000000000002,4939244.297015974,0
2023-11-13,5.32,0.4231246597291422,2023,2023-11-01,2.31,2232600000,446520000,446520005.32,5.041259435052263e-9,0.0231,4582190.663258413,0
2023-11-13,5.32,0.4231246597291422,2023,2023-12-01,2.02,2232600000,446520000,446520005.32,5.041259435052263e-9,0.0202,4006937.586649009,0
2023-11-13,5.32,0.4231246597291422,2023,2024-01-02,1.76,2232600000,446520000,446520005.32,5.041259435052263e-9,0.0176,3491193.4489991986,0
2023-11-20,5.58,0.425274063800914,2023,2023-10-02,2.49,2232600000,446520000,446520005.58,5.3144971028267625e-9,0.024900000000000002,4685299.853375833,0
2023-11-20,5.58,0.425274063800914,2023,2023-11-01,2.31,2232600000,446520000,446520005.58,5.3144971028267625e-9,0.0231,4346603.64841552,0
2023-11-20,5.58,0.425274063800914,2023,2023-12-01,2.02,2232600000,446520000,446520005.58,5.3144971028267625e-9,0.0202,3800926.4293127945,0
2023-11-20,5.58,0.425274063800914,2023,2024-01-02,1.76,2232600000,446520000,446520005.58,5.3144971028267625e-9,0.0176,3311698.5777034545,0
2023-11-27,5.94,0.4265643520763817,2023,2023-10-02,2.49,2232600000,446520000,446520005.94,5.674532423244166e-9,0.024900000000000002,4388029.082515995,0
2023-11-27,5.94,0.4265643520763817,2023,2023-11-01,2.31,2232600000,446520000,446520005.94,5.674532423244166e-9,0.0231,4070822.330356681,0
2023-11-27,5.94,0.4265643520763817,2023,2023-12-01,2.02,2232600000,446520000,446520005.94,5.674532423244166e-9,0.0202,3559767.0074333427,0
2023-11-27,5.94,0.4265643520763817,2023,2024-01-02,1.76,2232600000,446520000,446520005.94,5.674532423244166e-9,0.0176,3101579.476536557,0
2023-12-04,5.75,0.4267522057925079,2023,2023-11-01,2.31,2232600000,446520000,446520005.75,5.4954428731257815e-9,0.0231,4203485.216874515,0
2023-12-04,5.75,0.4267522057925079,2023,2023-12-01,2.02,2232600000,446520000,446520005.75,5.4954428731257815e-9,0.0202,3675775.2457306436,0
2023-12-04,5.75,0.4267522057925079,2023,2024-01-02,1.76,2232600000,446520000,446520005.75,5.4954428731257815e-9,0.0176,3202655.961256828,0
2023-12-04,5.75,0.4267522057925079,2023,2024-02-01,1.63,2232600000,446520000,446520005.75,5.4954428731257815e-9,0.0163,2966096.3190199197,0
2023-12-11,6.03,0.4272241217912836,2023,2023-11-01,2.31,2232600000,446520000,446520006.03,5.7694200027139615e-9,0.0231,4003871.0119158905,0
2023-12-11,6.03,0.4272241217912836,2023,2023-12-01,2.02,2232600000,446520000,446520006.03,5.7694200027139615e-9,0.0202,3501220.832411568,0
2023-12-11,6.03,0.4272241217912836,2023,2024-01-02,1.76,2232600000,446520000,446520006.03,5.7694200027139615e-9,0.0176,3050568.9473387282,0
2023-12-11,6.03,0.4272241217912836,2023,2024-02-01,1.63,2232600000,446520000,446520006.03,5.7694200027139615e-9,0.0163,2825243.004802307,0
2023-12-18,6.16,0.4272842618568679,2023,2023-11-01,2.31,2232600000,446520000,446520006.16,5.894631856865032e-9,0.0231,3918822.1345276604,0
2023-12-18,6.16,0.4272842618568679,2023,2023-12-01,2.02,2232600000,446520000,446520006.16,5.894631856865032e-9,0.0202,3426849.0867753075,0
2023-12-18,6.16,0.4272842618568679,2023,2024-01-02,1.76,2232600000,446520000,446520006.16,5.894631856865032e-9,0.0176,2985769.8025835436,0
2023-12-18,6.16,0.4272842618568679,2023,2024-02-01,1.63,2232600000,446520000,446520006.16,5.894631856865032e-9,0.0163,2765230.1604876607,0
2023-12-25,6.05,0.4271996565647668,2023,2023-11-01,2.31,2232600000,446520000,446520006.05,5.788224238999557e-9,0.0231,3990863.6216238914,0
2023-12-25,6.05,0.4271996565647668,2023,2023-12-01,2.02,2232600000,446520000,446520006.05,5.788224238999557e-9,0.0202,3489846.4045540085,0
2023-12-25,6.05,0.4271996565647668,2023,2024-01-02,1.76,2232600000,446520000,446520006.05,5.788224238999557e-9,0.0176,3040658.554767217,0
2023-12-25,6.05,0.4271996565647668,2023,2024-02-01,1.63,2232600000,446520000,446520006.05,5.788224238999557e-9,0.0163,2816064.6298738206,0
2024-01-01,5.71,0.4187936923248356,2024,2023-12-01,2.02,1435400000,287080000,287080005.71,8.329775447999839e-9,0.0202,2425037.747539327,0
2024-01-01,5.71,0.4187936923248356,2024,2024-01-02,1.76,1435400000,287080000,287080005.71,8.329775447999839e-9,0.0176,2112904.483415825,0
2024-01-01,5.71,0.4187936923248356,2024,2024-02-01,1.63,1435400000,287080000,287080005.71,8.329775447999839e-9,0.0163,1956837.8513540733,0
2024-01-01,5.71,0.4187936923248356,2024,2024-03-01,1.77,1435400000,287080000,287080005.71,8.329775447999839e-9,0.0177,2124909.6089590364,0
2024-01-08,5.89,0.4183987507281634,2024,2023-12-01,2.02,1435400000,287080000,287080005.89,8.584257319310322e-9,0.0202,2353147.134987294,0
2024-01-08,5.89,0.4183987507281634,2024,2024-01-02,1.76,1435400000,287080000,287080005.89,8.584257319310322e-9,0.0176,2050267.1183140653,0
2024-01-08,5.89,0.4183987507281634,2024,2024-02-01,1.63,1435400000,287080000,287080005.89,8.584257319310322e-9,0.0163,1898827.1099774505,0
2024-01-08,5.89,0.4183987507281634,2024,2024-03-01,1.77,1435400000,287080000,287080005.89,8.584257319310322e-9,0.0177,2061916.349724574,0
2024-01-15,5.4,0.4281370650117697,2024,2023-12-01,2.02,1435400000,287080000,287080005.4,8.05329562343514e-9,0.0202,2508292.2265147353,0
2024-01-15,5.4,0.4281370650117697,2024,2024-01-02,1.76,1435400000,287080000,287080005.4,8.05329562343514e-9,0.0176,2185443.032647571,0
2024-01-15,5.4,0.4281370650117697,2024,2024-02-01,1.63,1435400000,287080000,287080005.4,8.05329562343514e-9,0.0163,2024018.4357139885,0
2024-01-15,5.4,0.4281370650117697,2024,2024-03-01,1.77,1435400000,287080000,287080005.4,8.05329562343514e-9,0.0177,2197860.30933477,0
2024-01-22,5.54,0.42858912400449795,2024,2023-12-01,2.02,1435400000,287080000,287080005.54,8.270808489496446e-9,0.0202,2442327.049817393,0
2024-01-22,5.54,0.42858912400449795,2024,2024-01-02,1.76,1435400000,287080000,287080005.54,8.270808489496446e-9,0.0176,2127968.4229308097,0
2024-01-22,5.54,0.42858912400449795,2024,2024-02-01,1.63,1435400000,287080000,287080005.54,8.270808489496446e-9,0.0163,1970789.1094875177,0
2024-01-22,5.54,0.42858912400449795,2024,2024-03-01,1.77,1435400000,287080000,287080005.54,8.270808489496446e-9,0.0177,2140059.1393495244,0
2024-01-29,5.5,0.418301919283021,2024,2023-12-01,2.02,1435400000,287080000,287080005.5,8.014004848751529e-9,0.0202,2520589.8348775664,0
2024-01-29,5.5,0.418301919283021,2024,2024-01-02,1.76,1435400000,287080000,287080005.5,8.014004848751529e-9,0.0176,2196157.7875966066,0
2024-01-29,5.5,0.418301919283021,2024,2024-02-01,1.63,1435400000,287080000,287080005.5,8.014004848751529e-9,0.0163,2033941.763956126,0
2024-01-29,5.5,0.418301919283021,2024,2024-03-01,1.77,1435400000,287080000,287080005.5,8.014004848751529e-9,0.0177,2208635.943261259,0
2024-02-05,5.16,0.4210573685724838,2024,2024-01-02,1.76,1435400000,287080000,287080005.16,7.568120324587278e-9,0.0176,2325546.7961978544,0
2024-02-05,5.16,0.4210573685724838,2024,2024-02-01,1.63,1435400000,287080000,287080005.16,7.568120324587278e-9,0.0163,2153773.6287210416,0
2024-02-05,5.16,0.4210573685724838,2024,2024-03-01,1.77,1435400000,287080000,287080005.16,7.568120324587278e-9,0.0177,2338760.116772994,0
2024-02-05,5.16,0.4210573685724838,2024,2024-04-01,1.93,1435400000,287080000,287080005.16,7.568120324587278e-9,0.019299999999999998,2550173.2459752243,0
2024-02-12,5.07,0.4124753476265523,2024,2024-01-02,1.76,1435400000,287080000,287080005.07,7.284554742698648e-9,0.0176,2416073.2237234884,0
2024-02-12,5.07,0.4124753476265523,2024,2024-02-01,1.63,1435400000,287080000,287080005.07,7.284554742698648e-9,0.0163,2237613.4487725208,0
2024-02-12,5.07,0.4124753476265523,2024,2024-03-01,1.77,1435400000,287080000,287080005.07,7.284554742698648e-9,0.0177,2429800.8987197164,0
2024-02-12,5.07,0.4124753476265523,2024,2024-04-01,1.93,1435400000,287080000,287080005.07,7.284554742698648e-9,0.019299999999999998,2649443.698659368,0
2024-02-19,4.98,0.40709279351033184,2024,2024-01-02,1.76,1435400000,287080000,287080004.98,7.061871521921877e-9,0.0176,2492259.635770195,0
2024-02-19,4.98,0.40709279351033184,2024,2024-02-01,1.63,1435400000,287080000,287080004.98,7.061871521921877e-9,0.0163,2308172.4577516676,0
2024-02-19,4.98,0.40709279351033184,2024,2024-03-01,1.77,1435400000,287080000,287080004.98,7.061871521921877e-9,0.0177,2506420.187925467,0
2024-02-19,4.98,0.40709279351033184,2024,2024-04-01,1.93,1435400000,287080000,287080004.98,7.061871521921877e-9,0.019299999999999998,2732989.0224098074,0
2024-02-26,5.08,0.4062589406110502,2024,2024-01-02,1.76,1435400000,287080000,287080005.08,7.188920794846098e-9,0.0176,2448214.1614404037,0
2024-02-26,5.08,0.4062589406110502,2024,2024-02-01,1.63,1435400000,287080000,287080005.08,7.188920794846098e-9,0.0163,2267380.342693645,0
2024-02-26,5.08,0.4062589406110502,2024,2024-03-01,1.77,1435400000,287080000,287080005.08,7.188920794846098e-9,0.0177,2462124.4551901543,0
2024-02-26,5.08,0.4062589406110502,2024,2024-04-01,1.93,1435400000,287080000,287080005.08,7.188920794846098e-9,0.019299999999999998,2684689.155186164,0
2024-03-04,5.37,0.4019320306727172,2024,2024-02-01,1.63,1435400000,287080000,287080005.37,7.518374544861434e-9,0.0163,2168024.299444836,0
2024-03-04,5.37,0.4019320306727172,2024,2024-03-01,1.77,1435400000,287080000,287080005.37,7.518374544861434e-9,0.0177,2354234.7617789926,0
2024-03-04,5.37,0.4019320306727172,2024,2024-04-01,1.93,1435400000,287080000,287080005.37,7.518374544861434e-9,0.019299999999999998,2567046.7187323137,0
2024-03-04,5.37,0.4019320306727172,2024,2024-05-01,2.25,1435400000,287080000,287080005.37,7.518374544861434e-9,0.0225,2992670.632638957,0
2024-03-11,5.67,0.3718251115194576,2024,2024-02-01,1.63,1435400000,287080000,287080005.67,7.343765990929954e-9,0.0163,2219572.324434585,0
2024-03-11,5.67,0.3718251115194576,2024,2024-03-01,1.77,1435400000,287080000,287080005.67,7.343765990929954e-9,0.0177,2410210.2071951595,0
